_id,title,good_text,bad_text,normal_text,star,time,convert_time
6377b7a04f9c308a409048d6,具備五星價值的住宿品質”,,,這次是帶著兩位孩子出門出差＋旅遊，剛好看到酒店正在進行優惠，看了一下價格和地點後就預訂了！入住時雖然因為預防新冠肺炎及振興方案的住房人數排隊，但是櫃檯人員都能夠保持著專業的服務水準來辦理業務。入住的房間是三人房，房間安排在高樓層，有大片落地窗可以看到台北盆地，房間寬敞且入住的三內打掃的也相當整潔。 其中在頂樓的無邊際泳池，景色怡人且游泳池的水質保持得相當乾淨(人流量雖然很多，但每天去游泳時水質均相當優良)。 鄰近高鐵、捷運佔，從酒店走到鄰近的湳雅夜市悠閒的散步也不過10分鐘路程，對於這次要到台北出差，有要符合小朋友逛夜市的家庭出遊真是一個憂的住宿旅遊經驗。,10.0,2020年8月10日星期一,2020/8/10
6377b7a04f9c308a409048d7,貼心服務，並幫找回我遺失的手機”,,,已多次入住板橋凱薩，每次入住都可以感受到每一位服務專員的誠摯微笑與專業態度； 本次三天兩夜的小旅行，最令我感動與難忘的，莫過於本人退房後半小時發現手機移失於房間； 迅速聯繫飯店並趕回飯店，找回遺失的手機，很感謝飯店人員的細心！有機會會再入住！,10.0,2019年8月10日星期六,2019/8/10
6377b7a04f9c308a409048d8,非常舒適的住宿飯店”,,,"飯店很新很乾淨, 房間空間很大, 提供的嬰兒床是真的嬰兒床, 不是遊戲床, 還有小孩的枕頭和棉被, 非常近捷運站, 去台北市周邊都非常方便, 很推薦舒適的高級好飯店",10.0,2019年2月14日星期四,2019/2/14
6377b7a14f9c308a409048d9,員工親切有禮”,,,"交通方便，在板橋站旁，鐵路及捷運均可到達，隔壁為誠品,走五分鐘可到達新北市政府廣場,附近還有遠東百貨及大遠百,用餐方便. 員工非常有禮貌,頂樓的泳池非常漂亮水質乾淨,但更衣室尚未開放必須在房間換衣服。其餘設施因尚未完工開放故無法評判。",9.2,2017年10月14日星期六,2017/10/14
6377b7a14f9c308a409048da,賓至如歸～～”,,,謝謝板橋凱撒大飯店讓這趟新北耶誕城多了許多繽紛的色彩，謝謝你讓所有旅客都有賓至如歸的感覺，身心靈都得到放鬆了，謝謝您板橋凱撒大飯店我們後會有期～期待下一次的造訪～～感謝有您讓假期如此的美好～謝謝感恩～～,8.4,2018年12月16日星期日,2018/12/16
6377b7a14f9c308a409048db,整體是不錯的，美中不足是建議員工服務應對話術”,,,預定此飯店作為結婚化妝的基地，從飯店房間樓層直達停車場的電梯只有一台，沒有辦法直接從其他樓層直接到停車場真的是有點不方便，會需要是先到1樓去換停車場專用電梯。 因為化妝的親友比較多，當下跟櫃檯詢問是否可以多提供兩張一般椅子的時候，當下是先被前台的櫃檯人員拒絕，她說除非是在飯店宴客的新人，否則不外借。 當然最後一位帶有香港口音我猜應該是主管人員，後續有回電跟我確認一下需求後還是有幫我送椅子上來。只是當下直接被拒絕的時候有點傻眼，我也不是拿來做其他用途。 除此之外房間很乾淨，設施很新，衛浴設備空間算是非常大的，其他服務人員都是有禮貌的，除了美中不足的插曲之外其實是很推薦大家來住的！,8.8,2019年1月1日星期二,2019/1/1
6377b7a14f9c308a409048dc,停車場電梯動線真的不OK”,,,預定此飯店作為結婚化妝的基地，從飯店前往停車場的電梯只有一台，沒有辦法直接從其他樓層直達停車場真的是有點不方便，會需要是先到1樓去換停車場專用電梯。 因為化妝的親友比較多，當下跟櫃檯詢問是否可以多提供兩張一般椅子的時候，當下是先被前台的櫃檯人員拒絕，說除非是在飯店宴客的新人，否則不外借。 當然最後一位帶有香港口音我猜應該是主管人員，後續有回電跟我確認一下需求後還是有幫我送椅子上來。只是當下直接被拒絕的時候有點傻眼，我也不是拿來做其他用途。 除此之外房間很乾淨，設施很新，衛浴設備空間算是非常大的，其他服務人員都是有禮貌的，除了美中不足的插曲之外其實是很推薦大家來住的！,8.8,2019年1月1日星期二,2019/1/1
6377b7a14f9c308a409048dd,裝潢設計新穎，房間是雙水槽設計雙面鏡子非常貼心，房間很大舒適，色彩和諧跳脫傳統，非常年輕化卻不失穩重板橋龍頭飯店的氣派，我覺得很棒值得推薦”,,,此次參加板橋凱撒飯店第一年舉辦的除夕圍爐宴，非常用心的安排座位和節目，現場的經理和員工每位都戰戰兢兢一刻也不容馬虎的服務態度和上菜水準，每桌擺設非常具有年味的水果賀年禮物給參加賓客帶走，不僅留住回憶也留住顧客的心！,9.6,2018年2月19日星期一,2018/2/19
6377b7a14f9c308a409048de,"五星級的凱撒大飯店,墾丁vs板橋感受差很多”",,,"之前因為住過墾丁凱撒飯店的美好經驗,所以這次12/8要到新北歡樂城的活動就選擇了板橋的凱撒大飯店,不過昨天住宿經驗就沒有墾丁那次美好,我想或許板橋這間不像墾丁主打親子,不過未免也差太多了,1.首先在check in的時候才被告知沒有嬰兒床(我訂房時有附註),進房間後發現連嬰兒澡盆也沒有,2.打電話詢問是否有洗碗精可以清洗小孩餐具,直接就回覆""沒有""(難道整間飯店都不用洗碗精的!?),後來我自己去餐廳Bar台借到,3.另外要到頂樓(32樓)的健身房/泳池和觀景台,六台電梯只有一台能到,且實踐上使用卻都沒有反應,試問推著嬰兒車怎摸上去!?4.去櫃檯詢問使否有飲用水,臨時給小孩水杯裝喝水,得到的回覆也是""沒有"",這次當面我就問說難道工作人員都不喝水的,後來才帶我去餐廳Bar台裝飲用水,不過還特地說這是特例幫忙(我傻眼),5.接待大廳還蠻多員工的,可是竟然連開門迎接的服務也沒有,我必須一個人推著雙人嬰兒推車一邊去開門,這些或許都是小事,在其他一般住宿地方發生我或許不會在意,但是在凱撒大飯店發生我就覺得不應該,畢竟是標榜五星級的(費用也是五星級的),雖然硬體方面還不錯(除了游泳池,竟然只有戶外的,且還沒有恆溫水),但是我覺得光靠硬體沒有服務,根本就談不上是五星級的飯店",6.8,2018年12月9日星期日,2018/12/9
6377b7a14f9c308a409048df,離板橋火車站很近，周邊商圈熱鬧”,,,我們是假日入住的，人比較多，因為無邊際泳池入住的，感覺還不錯，但因為人比較多，找地方更換衣物會比較麻煩一點，但服務人員都很親切熱心，另外，飯店離新北市耶誕城舉辦的地點非常近，雖然我跟我朋友兩人來玩而已，但感覺更適合親子來住宿cp值會更高,9.6,2020年11月23日星期一,2020/11/23
6377b7a14f9c308a409048e0,交通方便”,,,步行5分鐘內可達公車轉運站及板橋火車站，加上現在正是新北耶誕城的活動時間，交通十分便利,9.6,2022年11月17日星期四,2022/11/17
6377b7a14f9c308a409048e1,很讚”,,,住宿地點跟房間設施都很不錯 唯一就是制度稍微奇怪，一般正常退房前半小時都會打電話來，凱撒都不會打電話通知，再來是我們想要延時一小時他們說要多收半天的錢 可以到3. 想問半天的定義在哪，3個小時收2380？蠻奇怪的 想要延時一小時不給延一定要收半天的錢，住過大大小小的飯店也沒有那麼誇張強制要人家加半天，撇除這些 有一說一 其他的東西都很棒,8.8,2022年11月16日星期三,2022/11/16
6377b7a14f9c308a409048e2,購物的好地方”,,,飯店距離高鐵、捷運及台鐵很近，附近也有百貨專櫃公司，隨時想買就買，買完回去休息完再繼續逛,10.0,2022年11月16日星期三,2022/11/16
6377b7a14f9c308a409048e3,CP值 很高”,,,環境舒適，乾淨，舒服 下次會再來,10.0,2022年11月15日星期二,2022/11/15
6377b7a14f9c308a409048e4,新北耶誕城”,,,住這會是很好的選擇,9.6,2022年11月15日星期二,2022/11/15
6377b7a14f9c308a409048e5,整體很棒. 但有些小細節可更好”,,,優點 1. 房間大 2. 泳池美 3. 地點好 4.衣櫥是mini衣帽間 5. 空調溫度很舒適 缺點 1. 泳池很美但非溫水. 秋天泡水真的很冷 2. 房間的書桌椅皮面破損.有點可惜 3. 週六下午check-in排隊等了20多分鐘. 有傻眼到 4. 膠囊咖啡機秀斗. 不會自己停水.,8.8,2022年11月15日星期二,2022/11/15
6377b7a14f9c308a409048e6,歡樂耶誕城好住宿”,,,交通方便，而且距離耶誕城很近，隨時想逛就逛～逛到熄燈也不怕～因為的住宿很近。房內空間乾淨整潔～～,10.0,2022年11月14日星期一,2022/11/14
6377b7a14f9c308a409048e7,交通位置跟飯店設施都很棒”,,,住宿房間整舒適,8.8,2022年11月14日星期一,2022/11/14
6377b7a14f9c308a409048e8,超棒”,,,整體都很棒！cp 值很高，最便宜的房型就超讚 空間、床、沙發都很舒適，泳池真的也是一百分😍,9.6,2022年11月14日星期一,2022/11/14
6377b7a14f9c308a409048e9,友善育兒的飯店”,,,可提前與飯店告知並提出需求，很讚的服務！ 有提供嬰兒床、溫奶器、消毒鍋,10.0,2022年11月13日星期日,2022/11/13
6377b7a14f9c308a409048ea,超棒”,,,安靜舒適乾淨，👍🏼,10.0,2022年11月13日星期日,2022/11/13
6377b7a14f9c308a409048eb,可接受”,,,早餐額外得加費感覺不好。可以包裝在內 就好，,2.0,2022年11月13日星期日,2022/11/13
6377b7a14f9c308a409048ec,很推薦！”,,,游泳池超讚！客房舒服！一樓大廳的酒吧也很好喝,10.0,2022年11月11日星期五,2022/11/11
6377b7a14f9c308a409048ed,超棒”,,,乾淨 安靜,10.0,2022年11月10日星期四,2022/11/10
6377b7a14f9c308a409048ee,非常開心”,,,有免費升等到行政套房，非常開心🥳 員工非常熱情 ❤️交通便利 絕對是可以一住再住的好地方,10.0,2022年11月10日星期四,2022/11/10
6377b7a14f9c308a409048ef,飯店位置交通方便”,,,適合商務旅客入住，頂樓泳池景色不錯，若能有三溫暖SPA就更好了，健身房更衣室浴室沒有附毛巾及沐浴用品有點不方便,8.4,2022年11月10日星期四,2022/11/10
6377b7a14f9c308a409048f0,約會勝地”,,,分手失戀💔的地方,10.0,2022年11月10日星期四,2022/11/10
6377b7a14f9c308a409048f1,舒適”,,,非常好的舒適度,10.0,2022年11月10日星期四,2022/11/10
6377b7a14f9c308a409048f2,非常滿意的一次住宿經驗！”,,,升級成高樓層真的超級棒！櫃檯人員也非常nice 會想再次入住！,9.6,2022年11月9日星期三,2022/11/9
6377b7a14f9c308a409048f3,非常不錯的體驗”,,,接待員親切,9.2,2022年11月7日星期一,2022/11/7
6377b7a14f9c308a409048f4,整體都很讚”,,,離板橋車站超近 無論要吃美食還是要便利超商！附近都能解決 值得推薦,10.0,2022年11月7日星期一,2022/11/7
6377b7a14f9c308a409048f5,凱薩大飯店挺好的”,,,凱薩大飯店挺好的,10.0,2022年11月7日星期一,2022/11/7
6377b7a14f9c308a409048f6,普通”,,,無,6.0,2022年11月7日星期一,2022/11/7
6377b7a14f9c308a409048f7,超棒”,,,無,10.0,2022年11月7日星期一,2022/11/7
6377b7a24f9c308a409048f8,很好”,,,隔音效果不是很好房間有點小 適合2人入住不適合家庭3+1的 我訂的是家庭房。 睡覺的房間很小,7.6,2022年11月7日星期一,2022/11/7
6377b7a24f9c308a409048f9,超棒”,,,房間寬敞，乾淨整潔!,10.0,2022年11月6日星期日,2022/11/6
6377b7a24f9c308a409048fa,Good”,,,房間寬敞，當時訂購的價錢也算划算,10.0,2022年11月6日星期日,2022/11/6
6377b7a24f9c308a409048fb,大推薦！大推薦！大推薦！”,,,交通便利（高鐵/台鐵/捷運/公車/客運）， 購物方便（環球百貨.遠東百貨. Mega City 板橋大遠百.麗寶百貨.誠品….等）， 飲食吃喝選擇非常多， 每逢聖誕節左右，舉辦的（新北耶誕城）就在飯店旁…,9.2,2022年11月6日星期日,2022/11/6
6377b7a24f9c308a409048fc,整潔”,,,"乾淨整潔隔音好,床枕非常舒適好睡",10.0,2022年11月5日星期六,2022/11/5
6377b7a24f9c308a409048fd,地點絕佳”,,,新板特區旁 甚麼都有,10.0,2022年11月5日星期六,2022/11/5
6377b7a24f9c308a409048fe,紀念日慶祝好選擇”,,,環境整潔，人員服務態度非常好，房間舒適，飯店地理位置好。電視可看節目較少。整體來說，會讓人想一住再住的好地方。,10.0,2022年11月4日星期五,2022/11/4
6377b7a24f9c308a409048ff,棒”,,,棒！okay ！,10.0,2022年11月3日星期四,2022/11/3
6377b7a24f9c308a40904900,超棒”,,,毛巾只有擦身體跟擦手的，沒有擦頭髮的毛,9.6,2022年11月3日星期四,2022/11/3
6377b7a24f9c308a40904901,商圈隨你逛”,,,不論你要逛百貨、商店街還是夜市，都在臨近不逺，一區逛好回來休息，又可再戰下一區,8.0,2022年11月3日星期四,2022/11/3
6377b7a24f9c308a40904902,交通便利”,,,三鐵+環狀線，不管去哪都方變便,8.0,2022年11月3日星期四,2022/11/3
6377b7a24f9c308a40904903,CP值很低 很像賣貴的商旅”,,,很失望 1. 當晚下大雨，check in時，自己跟家人沒帶雨傘淋成落湯雞，全身明顯連頭髮都溼透了，服務人員感覺忽視只顧跑流程，還是我主動開口才拿到衛生紙一張。。。服務顯然很糟 2.欲詢問行政酒廊是否還有小點心可使用時，服務人員隨口回應都沒有了，想期望有其他的建議跟介紹都沒有，真的可能三星都嫌多 3.室內裝潢毫無美感，可以想像就是有舖地毯，在大一點的商務飯店感 以上我們兩人祝一晚快要四千，真心認為約2000初頭的價值。 在agoda訂房這麼多年，這家飯店的CP值跟服務真的很不OK,5.6,2022年11月3日星期四,2022/11/3
6377b7a24f9c308a40904904,家庭旅遊安全無慮”,,,飯店設計對幼兒來說都算很安全無尖角 不會受傷或滑倒 飯店服務人員也是親切協助更換床單等 小朋友弄髒的設施 浴室很大適合親子同樂沐浴,8.8,2022年11月2日星期三,2022/11/2
6377b7a24f9c308a40904905,舒適愉快的住宿”,,,第二次入住，整體住宿都很好~,10.0,2022年11月2日星期三,2022/11/2
6377b7a24f9c308a40904906,蠻失望的”,,,優點：床好睡 廁所夠大乾濕分離雙洗手台很方便 缺點： 廁所如不開著燈抽風的話 會很臭，排水孔出來的臭氣很不適（我住16樓唷太扯）；床單有破洞也是傻眼；最令人傻眼的 下大雨 借不到一把傘 詢問服務人員回應是：傘借光了 要等到有人歸還才有得借。這是叫我一直等待得意思嗎？ 還有電視盒的劇是不是太少又太舊了…,8.0,2022年11月2日星期三,2022/11/2
6377b7a24f9c308a40904907,清潔的真的很差”,,,第一次住飯店看到前位房客的垃圾掉在椅子後方和窗戶的交接處，而且是一個大垃圾和兩個小紙屑，發現之後細看浴室隙縫都是霉垢，下回還是選擇希爾頓比較安心。,7.6,2022年11月2日星期三,2022/11/2
6377b7a24f9c308a40904908,超棒”,,,小旅行很不錯,10.0,2022年11月2日星期三,2022/11/2
6377b7a24f9c308a40904909,空間寬敞、舒適的環境”,,,空間寬敞舒適，非常便利，員工客氣親切！,9.6,2022年11月1日星期二,2022/11/1
6377b7a24f9c308a4090490a,家庭旅遊”,,,一家四口 交通便利 👍👍👍,10.0,2022年10月31日星期一,2022/10/31
6377b7a24f9c308a4090490b,板橋凱薩大飯店”,,,房間很大有客廳有掛衣間廁所乾濕分離還有一個可以泡兩個人的浴缸，房間很乾淨無異味，頂樓遊泳池很漂亮風景很棒,10.0,2022年10月31日星期一,2022/10/31
6377b7a24f9c308a4090490c,停車場”,,,3個飯店共用停車場，初次到訪的會有些混亂，提醒大家除了趣淘漫旅有規定位置外，其餘位置不管是凱薩或希爾頓客人均可以停,10.0,2022年10月30日星期日,2022/10/30
6377b7a24f9c308a4090490d,外觀美麗細節不足”,,,裝潢有質感，但插座太少，床頭沒插座極為不便，但後浴室和房間沒有高低差，泡澡的水流出來的話容易往外流。沒有提供身體乳液。但有膠囊咖啡機。 廁所浴缸還有殘留前住客的頭髮沒清理乾淨。 衣櫥和廁所是同一個空間，不太方便。 其他尚可。,8.0,2022年10月30日星期日,2022/10/30
6377b7a24f9c308a4090490e,板橋凱撒飯店”,,,CP值高價格公道，房間寬敞乾淨整潔,10.0,2022年10月30日星期日,2022/10/30
6377b7a24f9c308a4090490f,要注意！”,,,會在入住時跟客人收$2000的押金 若是刷卡的要切記退房還要等銀行的退費 需兩週的退款時間喔,8.0,2022年10月27日星期四,2022/10/27
6377b7a24f9c308a40904910,不錯的選擇”,,,房間面積大，熱水足，獨立吹風機風夠大，位置方便，價格合宜。,9.6,2022年10月26日星期三,2022/10/26
6377b7a24f9c308a40904911,超級好玩”,,,舒適 車位佳 環境優,9.6,2022年10月26日星期三,2022/10/26
6377b7a24f9c308a40904912,超棒”,,,前往板橋住宿的唯一首選！ 無論是環境或是員工，都是讓我唯一選擇的住宿地點！,10.0,2022年10月26日星期三,2022/10/26
6377b7a24f9c308a40904913,很舒適的飯店”,,,"人員服務態度好,乾淨清潔,頂樓的游泳池保持得很乾淨,早晨有上去游泳,人員服務態度都很棒",10.0,2022年10月26日星期三,2022/10/26
6377b7a24f9c308a40904914,外賣沒地方放”,,,點外送一下子可以放靠近門口的櫃檯，一下子不給放🤷‍♀️ 凱撒跟希爾頓明明是同一個老闆，但凱撒竟然沒有外送放置區，這大概是唯一敗筆吧，房間比希爾頓還不錯👍🏻,6.0,2022年10月25日星期二,2022/10/25
6377b7a24f9c308a40904915,很棒的選擇”,,,乾淨舒適，地點超好,10.0,2022年10月24日星期一,2022/10/24
6377b7a24f9c308a40904916,滿意！”,,,這次住宿選擇四人家庭房，住宿環境跟網站照片一樣，乾淨寬敞又舒適，盥洗間光線充足，設施新穎！住起來非常舒服，下次有機會會再回來住宿～,10.0,2022年10月24日星期一,2022/10/24
6377b7a24f9c308a40904917,五星級的水準”,,,不愧是五星級的水準 ，各項設施皆很棒，房間有夠大，還有衣帽間。馬桶獨立一間，跟浴室分開，是很棒的設計。,9.6,2022年10月24日星期一,2022/10/24
6377b7a24f9c308a40904918,地點交通方便”,,,地點很好，交通方便，環境乾淨整潔，飯店人員親切，可惜空中酒吧沒開，不然就更完美了😆,10.0,2022年10月24日星期一,2022/10/24
6377b7a34f9c308a40904919,超棒”,,,整體都很喜歡 第一次在外面覺得外面的床好睡 浴室房間也很大 喜歡,10.0,2022年10月23日星期日,2022/10/23
6377b7a34f9c308a4090491a,很好”,,,入房時等比較久,8.0,2022年10月23日星期日,2022/10/23
6377b7a34f9c308a4090491b,很新的飯店”,,,住房體驗還算不錯，唯美中不足沙發上有頭髮沒有打掃乾淨，可能是假日住房人數太多導致，房務人員辛苦了,8.8,2022年10月23日星期日,2022/10/23
6377b7a34f9c308a4090491c,舒適”,,,房間大又舒適，隔音算不錯，服務人員態度佳。但浴室有水垢、燈有點灰塵，不過不到很嚴重，整體來說很好。,9.6,2022年10月23日星期日,2022/10/23
6377b7a34f9c308a4090491d,什麼都沒有的飯店”,,,要多棉被沒有，room service 只到20:30， 餐具請自行到一樓領取，泳池真的是冰水，地毯潮濕臭味，交通方便，其他實在很差勁 一樓咖啡蠻好喝的,3.2,2022年10月22日星期六,2022/10/22
