id,aspect,summarize
637397cd39de7355c1044de6,早餐_正,連續入住，晚，住宿感受都很好，飯店與萬華車站共構，交通很方便，離龍山寺捷運站也只有步行約，分鐘的時間，周邊美食很多，入住部分，程序都很迅速，大廳寬敞乾淨，坐在沙發也很舒適，飯店人員態度都很友善，出入門都有人員協助開門，離開房間遇見清潔人員，他們也會親切的打招呼，房間清潔也都一絲不苟，很棒
637397cd39de7355c1044de6,早餐_中,飯店的地點非常的好，不管是車站還是捷運站都非常的近，周邊商圈購物也很方便，走路，分鐘還有夜市可以逛，飯店人員服務態度很好也很貼心，提供的自助式早餐總類多也很好吃，下次一定會在選擇凱達。
637397cd39de7355c1044de6,早餐_負,價格不貴的星級飯店，位置也很好，但服務人員很難找，優點，星級飯店來說，價位並不高，房間設施及裝潢都比同價位的旅店還要好，入住兩次房間都有大玻璃可以直接遠看龍山寺方向，缺點，服務人員難找，出發前想要以電話詢問小朋友的加價付費，晚上，點左右電話進總機後就無人接聽，至少等，分鐘，至少打了三天，每天至少打三次以上，都懷疑這間飯店還在不在，淋浴的空間明顯比較小，且淋浴間的門縫隙明顯很大感覺淋浴方向不對會往外噴，且不能鎖
637397cd39de7355c1044de6,房間_正,連續入住，晚，住宿感受都很好，飯店與萬華車站共構，交通很方便，離龍山寺捷運站也只有步行約，分鐘的時間，周邊美食很多，入住部分，程序都很迅速，大廳寬敞乾淨，坐在沙發也很舒適，飯店人員態度都很友善，出入門都有人員協助開門，離開房間遇見清潔人員，他們也會親切的打招呼，房間清潔也都一絲不苟，很棒
637397cd39de7355c1044de6,房間_中,飯店很新房間很棒，但需要保留較長時間辦理入住手續，服務人員很努力消化人潮請多點耐心，房間的配置很新穎很舒服，浴室廁所是分開的很棒。
637397cd39de7355c1044de6,房間_負,只有面淡水河房間景觀好這個優點的飯店，只有面淡水河房間景觀好這個優點的飯店，這次去入住，一共住了兩天，分別是，與，兩天去都遇到了幾個問題，第一是電梯不夠，間房的等級，只有，台電梯，還非高速電梯，這電梯還要混載一般用餐與會議的旅客，去停車塔除了繞一圈，也是只能搭電梯從，樓走空橋，尤其泳池與健身房在，樓，而電梯是奔違停高樓層與低樓層的，因此一半的電梯不停八樓，所以所有去健身房或與池的高樓層旅客，都得先搭電梯到五樓以下，再換低樓層電梯到八樓，這也導致低樓層電梯有超過兩倍房客的使用量，加上拉行李的，有的穿著濕濕的泳衣圍毛巾的，甚至還有拿泳圈的，這也導致電梯的效率更加惡化，第二是人力不夠，這次入住沒用旅遊補助而是透過訂房網站，可是，的入住要花一個多小時，的入住也要排隊花超過，分鐘快，分鐘，這效率很差，前台也少，這兩次入住也花了大量時間在早餐的取餐上面，因為餐廳的人力嚴重不足，導致玻璃杯是空的，餐檯一堆是空的，連麵包都是空的，牛奶，豆漿，汽水也是空的，連稀飯都是空的，只有咖啡機的咖啡渣是滿的，然後當然也沒有人力去清理，只能說我的天呀，但是這是牌價一人，元的早餐喔，第三是退房時，機車停車卡不能比照汽車直接消磁，還得去停車塔人工消磁，去停車塔還得出示訂房的訂單才可以，第四是房間的清潔不好，入住的，房，施工的電線在浴室屋頂與洗手台下是外露的，此外牆壁上爬滿了白色的蚜蟲，最後用衛生紙幫它們殺死的幾時上百隻的蚜蟲，這也與房間浴室設計缺乏通風排氣設備有關，所以浴室一弄濕就是師道第二天早上，這與習慣的日系飯店都有強制換氣廁所不同，第五是房間的隔音不好，隔壁與門外常會聽到有人喧嘩，甚至連一般門外對對話偷聽得到，例如道早安，詢問是否是退房，是否還會回來，是否可以進行打掃，第六是健身房泳池沒人顧，員工自己在健身房裡聊天吹冷氣運動，而非在門外看房卡量體溫那些，第七是水量不是很足，所以浴缸要放水得要十多分鐘，夠你沐浴完身體，可先去上個大號再回來泡澡，第八是房間只有兩瓶便宜的波爾水與，咖啡包，其他甚麼，軟性飲料等宣傳的都沒有，所以請花時間搭電梯去旁邊的，或是萬華車站裡的全家購買，第九是開門關門，房內電源就會切掉，這對於房內舒適度是有很大的差異，上面九點就是主要的缺點，優點部分，其一是有高樓層優勢，對淡水河那面還算不錯的視野，不過這優點凸顯在大稻埕花火節這一天上，其二是床的舒適度不錯，不過羽絨枕就比較差，沒多久就坍了，棉被較不透氣，因此空調開，度會流汗，其三是其中一邊的床頭提供有，充電孔，可以方便你幫手機充電，不過有點接觸不良，此外也不具備大電流高速充電的機能，其四是有平面停車場供機車停車，雖然主要目的是供月票員工停車的，但是是少數有機車停車場的飯店。
637397cd39de7355c1044de6,服務_正,便宜又舒服又可以泡澡也乾淨隔音很好服務態度超棒
637397cd39de7355c1044de6,服務_中,價格便宜，房間設備，整潔，人員服務都很好，比某些價格更高的飯店好多了。
637397cd39de7355c1044de6,服務_負,飯店動線不明確，辦理入住櫃檯手續時還一度搞不清楚我們有訂房，房內也沒有衛生紙，服務員回答說房內和廁所的衛生紙是共用的，沒提供抽取式衛生紙，房內電視也還不能看，既然設施不完全又為什麼要開放入住，且也沒有在任何地方事先告知，浴室內也沒有任何放置衣物或毛巾的地方，飯店人員素質參差不齊有的態度良好
637397cd39de7355c1044de6,設備_正,附近有便利商店也有捷運站，吃東西也很方便，步行約，分鐘可以到南機場夜市
637397cd39de7355c1044de6,設備_中,價格便宜，房間設備，整潔，人員服務都很好，比某些價格更高的飯店好多了。
637397cd39de7355c1044de6,設備_負,隔音狀況良好的雙人房，較其他飯店喜歡隔成，平方米的窄小房間稍大，有個小沙發區收看電視或作為簡易辦公區間，公務行程頗合適，但缺點乾濕分離的浴廁，卻把洗臉盆併梳妝鏡放在房間，且鏡前沒有座椅，這就有令人費解，尤其在空間稱不上大的前提下
637397cd39de7355c1044de6,價格_正,價格便宜，服務良好，清潔人員也很有禮貌，適合單人或短期的商務旅行
637397cd39de7355c1044de6,價格_中,這價格可以住到凱撒系列酒店十分划算，房間不大但空間安排得宜也不擁擠，設備裝潢都很新，飯店還有游泳池跟健身房可以使用，不含早餐的價格很便宜。
637397cd39de7355c1044de6,價格_負,價格不貴的星級飯店，位置也很好，但服務人員很難找，優點，星級飯店來說，價位並不高，房間設施及裝潢都比同價位的旅店還要好，入住兩次房間都有大玻璃可以直接遠看龍山寺方向，缺點，服務人員難找，出發前想要以電話詢問小朋友的加價付費，晚上，點左右電話進總機後就無人接聽，至少等，分鐘，至少打了三天，每天至少打三次以上，都懷疑這間飯店還在不在，淋浴的空間明顯比較小，且淋浴間的門縫隙明顯很大感覺淋浴方向不對會往外噴，且不能鎖
637397cd39de7355c1044de7,交通_正,交通便利，乾淨舒適
637397cd39de7355c1044de7,交通_中,捷運出口近，飯店樓下有好吃的麵包店，看小巨蛋演唱會不用人擠人坐捷運回家
637397cd39de7355c1044de7,交通_負,南京復興站出站即到，去小巨蛋步行也是，分鐘可到的範圍內，不用看完演唱會還要跟人擠捷運，附近生活機能良好有缺少什麼生活用品要買也不是問題，餐廳吃的也多距離遼寧夜市也是走一下就到了，這次還有使用傳真功能，張，塊比小七便宜直接在櫃台就能完成，早餐豐盛會有專門的人負責帶位，停車的話要從慶城街進來導航飯店地址會找不到入口錯開用餐時間的話會比較容易有車位，退房時將停車單給櫃台蓋章即可免費停車
637397cd39de7355c1044de7,早餐_正,住宿舒適，交通也相當方便，還有相當好吃的港式飲茶餐廳
637397cd39de7355c1044de7,早餐_中,交通位置佳，緊臨捷運站，開車前來也有地下停車場可以停，但停車場入口位置比較不好找，服務人員整體素質良好，櫃檯人員訓練有素，應答得體，防疫措施也很好，出入都有量體溫，清潔人員也很親切，做事細心不馬虎，客房乾淨且安靜，備品齊全充足，早餐有，的美式早餐或是，的自助早餐，簡單豐盛又美味，這次清明連假台北住宿兄弟大飯店，價格合宜，值很高。
637397cd39de7355c1044de7,早餐_負,第一次入住兄弟大飯店，在飯店大門前的迎賓員工就讓人感受到滿滿的親切感，在報到入住時，櫃檯人員專業的說明相關服務與設施讓人一清瞭然，客房雖不大，但蘊含著日式低調又不失奢華的風格，飯店利用房間的每一個角落，擺上對應的用品，衣櫃的室內拖，小吧檯的熱水壺，礦泉水，咖啡杯組，咖啡茶包，其附有職人濾掛式的咖啡，來一杯如同現煮的咖啡讓人覺得心意滿滿，浴室的洗手台前有明亮的照明與大片玻璃，不說還以為來到專業的化妝台，也附有各式的盥洗用具，相當貼心，唯獨很可惜浴缸與浴室並無乾濕分離，要注意腳滑跌倒，小扣分，隔一天的早晨提供的餐食雖說不是太多樣，但基本中西式的餐點都有提供，西式如法式金黃吐司，附蜜糖，炒蛋，肉腸，火腿，沙拉，中式如粥類，味噌湯，白飯，豬腳，咖哩雞，配粥小菜，果汁飲料等等，住一晚相當滿足滿足，若日後還有機會一定再訪
637397cd39de7355c1044de7,房間_正,參加小巨蛋演唱會很方便，走路就能抵達，房間很舒適乾淨，資深員工服務很親切
637397cd39de7355c1044de7,房間_中,老牌飯店，位置極佳，停車吃飯時間要排很久，最好避開吃飯時間，旁邊有慶城街一號很多吃的可以選擇，房間乾淨，性價比極高，非常推薦。
637397cd39de7355c1044de7,房間_負,第一次入住兄弟大飯店，在飯店大門前的迎賓員工就讓人感受到滿滿的親切感，在報到入住時，櫃檯人員專業的說明相關服務與設施讓人一清瞭然，客房雖不大，但蘊含著日式低調又不失奢華的風格，飯店利用房間的每一個角落，擺上對應的用品，衣櫃的室內拖，小吧檯的熱水壺，礦泉水，咖啡杯組，咖啡茶包，其附有職人濾掛式的咖啡，來一杯如同現煮的咖啡讓人覺得心意滿滿，浴室的洗手台前有明亮的照明與大片玻璃，不說還以為來到專業的化妝台，也附有各式的盥洗用具，相當貼心，唯獨很可惜浴缸與浴室並無乾濕分離，要注意腳滑跌倒，小扣分，隔一天的早晨提供的餐食雖說不是太多樣，但基本中西式的餐點都有提供，西式如法式金黃吐司，附蜜糖，炒蛋，肉腸，火腿，沙拉，中式如粥類，味噌湯，白飯，豬腳，咖哩雞，配粥小菜，果汁飲料等等，住一晚相當滿足滿足，若日後還有機會一定再訪
637397cd39de7355c1044de7,服務_正,餐廳很棒，地點絕佳，服務周到，交通便利，但是隔音很差
637397cd39de7355c1044de7,服務_中,櫃台人員很主動服務，有時候就是這種快速的服務，親切的態度，讓人感覺很好。
637397cd39de7355c1044de7,服務_負,一直以來對住宿選擇都次新飯店為首選，這次為了看音樂劇，在沒有太多時間考慮下選了老牌飯店，兄弟飯店，沒想到兄弟飯店不僅交通方便距離小巨蛋步行五分鐘左右，而且飯店內有多樣的餐廳可以選擇，最重要的是房間全部翻新裝潢過，沒有老舊飯店的粉塵或異味問題，設計簡潔大方，床鋪非常好睡，房間乾淨備品齊全，服務人員態度親切，全家人都十分滿意，非常推薦
637397cd39de7355c1044de7,設備_正,內部房間重新整修，所以房內設施都蠻新的，門口就捷運站，所以交通非常方便，距離小巨蛋也是步行就可以到的，週邊有餐廳，便利商店，美妝店，便利性高
637397cd39de7355c1044de7,設備_中,飯店內的餐廳名氣都不錯，如果飯店有游泳設施更好。
637397cd39de7355c1044de7,設備_負,缺點是房間的空間，以北市星級飯店來說偏小，我住面捷運站的房間，基本只能看到捷運站的屋頂，無視野可言
637397cd39de7355c1044de7,價格_正,價格划算，早餐有兩種餐廳可以選擇，距離小巨蛋真的蠻近的，附近超商，康是美的屈臣氏，肯德基，麥當勞，都有，而且都超近，房間乾淨
637397cd39de7355c1044de7,價格_中,早餐中規中矩，晚上，過後夜宵牛肉麵驚豔，自費，飯店內多樣餐廳可選擇，交通便利旁邊就是捷運站。
637397cd39de7355c1044de7,價格_負,一直以來對住宿選擇都次新飯店為首選，這次為了看音樂劇，在沒有太多時間考慮下選了老牌飯店，兄弟飯店，沒想到兄弟飯店不僅交通方便距離小巨蛋步行五分鐘左右，而且飯店內有多樣的餐廳可以選擇，最重要的是房間全部翻新裝潢過，沒有老舊飯店的粉塵或異味問題，設計簡潔大方，床鋪非常好睡，房間乾淨備品齊全，服務人員態度親切，全家人都十分滿意，非常推薦
637397cd39de7355c1044de8,交通_正,步行，分鐘內可達公車轉運站及板橋火車站，加上現在正是新北耶誕城的活動時間，交通十分便利
637397cd39de7355c1044de8,交通_中,不喜歡開車，喜歡機車小旅行的，這裡也有機車停車，在鬧區中央，晚上看完電影走回飯店很舒服。
637397cd39de7355c1044de8,交通_負,中午，點，後還有車位，晚上吃個飯回來，點就沒車位了，沒辦法就排隊等車位，等了，分鐘，服務人員雖然有提醒說紅線不能停車，但是也沒告如何處理沒停車位的問題，甚至沒有說哪裡有停車場，丟給房客自己處理，結果果然被警察驅離，只好去外面找付費車位，跑第一家停車場有提醒無法過夜，還好有告知去哪裡可以停車，停好後停車費我想應該不少，回飯店員是否有停車補貼之類的，因為之前住馥都飯店雖然也是車位滿了，但是有給附近停車場地圖，還可以拿發票退現金，凱撒服務人員說沒有辦法，只能排隊乾等，我是有等啊，那你叫警察不要趕人阿，那就算了，後來出去買東西，看到有車子開進來直接請服務人員停飯店外圍，忽然發現自己乖乖等車位像個笨蛋
637397cd39de7355c1044de8,早餐_正,飯店在高鐵站斜對面就到，附近美食餐廳臨立，服務人員親切，環境五星級，太棒了
637397cd39de7355c1044de8,早餐_中,設施以及房間都很整潔，櫃檯服務人員態度有待加強以及停車位供不應求，清潔人員很親切有服務熱忱。
637397cd39de7355c1044de8,早餐_負,飯店從管理到設施都具有水準，入住期間唯一的困擾，就是停車場出口的民權路，交通尖峰時間常常會遇到，被準備右轉縣民大道的待轉車輛阻塞，因為要等候行人通過和綠燈秒數過短，還有另外提醒開車入住的客人注意避開晚上，點到，點，因為來飯店宴會用餐的客人車輛停放所造成的停車位不足
637397cd39de7355c1044de8,房間_正,交通便利，附近也很多餐廳，百貨，地理位置相當好
637397cd39de7355c1044de8,房間_中,入住等很久，一定要等到三點才有房間，房間寬敞，浴室很乾淨，服務人員態度很好，下雨沒法使用游泳池，可惜連三溫暖都沒有。
637397cd39de7355c1044de8,房間_負,懷疑自己住到員工房還是，房，一開始在，花了多一點點的錢，選擇了雙人床房型，而不是比較便宜的單人床房型，結果到了要辦入住時櫃檯說雙人床沒了剩單人床，不過我說我們付了比較多的錢所以礙於這個，還是弄出了一間房間出來，結果一進到房間枕頭一人一顆而已，棉被也只是對折放床上，根本沒有四星級飯店該有基本折法很草率，要睡覺時關電燈，玄關燈可能漏電還怎樣，開著燈沒事，一關燈就噠噠噠的根本沒辦法睡覺，只好打電話給櫃檯叫人來暫時把燈管的電暫時切離，真的不可能來第二次了
637397cd39de7355c1044de8,服務_正,飯店在高鐵站斜對面就到，附近美食餐廳臨立，服務人員親切，環境五星級，太棒了
637397cd39de7355c1044de8,服務_中,設施以及房間都很整潔，櫃檯服務人員態度有待加強以及停車位供不應求，清潔人員很親切有服務熱忱。
637397cd39de7355c1044de8,服務_負,房間設施和游泳池都很棒，泳池服務生有問必答很親切，只是最後退房打壞了好心情，我排隊等一般櫃台時，有女服務生過來引導房費已結清的可至快速退房，結果過去快速退房時，電腦當機，男服務生也沒評估重開機時間跟我去一般櫃台重排的時間哪個比較久就請我過去重排，事後證明我在原地等比較快，我在重排時，女服務生又過來請結清房費的過去快速退房，我好心向她說那邊電腦當機，結果她過去了解確認電腦，後，又過來引導我後面的房客過去，完全忽略我
637397cd39de7355c1044de8,設備_正,地點交通方便，附近有娛樂和餐廳都很多，住宿品質是大飯店禮儀，對待都在之上，設備裝潢也很舒適典雅，會再光顧的飯店
637397cd39de7355c1044de8,設備_中,設施以及房間都很整潔，櫃檯服務人員態度有待加強以及停車位供不應求，清潔人員很親切有服務熱忱。
637397cd39de7355c1044de8,設備_負,飯店也頂樓有游泳池，但是玻璃有點髒，可能是不容易清洗吧，看到的風景有點打折，另外下雨天泳池也不開放，但是還是很棒的享受，房間的窗簾遮陽能力也很強，外面太陽很大窗簾拉起來都覺得是陰天，當時住九樓，晚上會突然聽到機械聲，但是不是很大聲，對睡眠影響不大，手機可以直接用藍芽連電視，但是每一間的房間電視名稱都一樣，很常看到一半畫面被其他房客的手機連走，飯店內沒有飲水機，水要自己買不太方便，房間很乾淨，有泳池的飯店性價比應該是凱撒，值最高了，有機會會再去消費
637397cd39de7355c1044de8,價格_正,電動馬桶也很好用，清潔做得很足很乾淨，地點是在板橋站，號出口一出過一條馬路就能到達飯店，地點是超棒的
637397cd39de7355c1044de8,價格_中,地理位置優良，旁邊三鐵共構，交通方便，櫃台人員親切，房間還免費升等，房內整潔乾淨，真的非常推薦，有機會絕對會再次入住。
637397cd39de7355c1044de8,價格_負,飯店也頂樓有游泳池，但是玻璃有點髒，可能是不容易清洗吧，看到的風景有點打折，另外下雨天泳池也不開放，但是還是很棒的享受，房間的窗簾遮陽能力也很強，外面太陽很大窗簾拉起來都覺得是陰天，當時住九樓，晚上會突然聽到機械聲，但是不是很大聲，對睡眠影響不大，手機可以直接用藍芽連電視，但是每一間的房間電視名稱都一樣，很常看到一半畫面被其他房客的手機連走，飯店內沒有飲水機，水要自己買不太方便，房間很乾淨，有泳池的飯店性價比應該是凱撒，值最高了，有機會會再去消費
637397cd39de7355c1044de9,交通_正,離捷運西門站出口極近，地理位置方便，周邊地區繁榮，價格平易近人
637397cd39de7355c1044de9,交通_中,這間飯店的位置相當不錯，週邊生活機能也好，也相當適合外地人到此觀光旅遊，整體乾淨也大，部過若說有缺點大概是尖峰時期早餐用餐地點的座位比較少座位，可能會被編制到旁邊一起營業的火鍋店內座位區，除此之外我覺得相當不錯。
637397cd39de7355c1044de9,交通_負,深夜入住詢問何處停車，僅冷漠回覆沒有配合停車場，自行尋找後發現就在隔壁有地下停車場，但深夜視線不佳，亦無燈光標示，工作一天甚是疲憊，一時未察，繞了一大圈尋找回來才看到，唉，服務業是不容易，但提醒一聲，隔壁可以自費停車，讓旅客不必再費心找車位亦不難吧
637397cd39de7355c1044de9,早餐_正,捷運西門站，房間乾淨清潔，方便在西門町購物吃飯，服務人員亦很親切
637397cd39de7355c1044de9,早餐_中,這間飯店的位置相當不錯，週邊生活機能也好，也相當適合外地人到此觀光旅遊，整體乾淨也大，部過若說有缺點大概是尖峰時期早餐用餐地點的座位比較少座位，可能會被編制到旁邊一起營業的火鍋店內座位區，除此之外我覺得相當不錯。
637397cd39de7355c1044de9,早餐_負,硬體方面，飯店大廳裝潢不比一般飯店差，設有公共飲水機很加分，不像一般飯店會有房間服務，我住兩晚，第一晚整理房間時房務人員幫我少備了棉花棒，但晚上時房務人員已下班因此只能自己去櫃檯拿，這點對我而言很麻煩，捷運站出來就是飯店，十分方便，服務方面，櫃台人力較少，入住時很多人在申請國旅補助，服務人員也非常有耐心地向旅客解釋詳細解釋來龍去脈，另一方面，我自己去辦理入住時，一旁的服務人員也會前來協助我，我覺得服務很棒，值得讚許
637397cd39de7355c1044de9,房間_正,環境優美，乾淨舒適
637397cd39de7355c1044de9,房間_中,地點超讚的，捷運站，號出口錢櫃旁就到了，西門町就在附近，超近的，要逛街很方便，酒店裡服務人員態度親切，房間也很乾淨，下次去台北會想再住這裡。
637397cd39de7355c1044de9,房間_負,這次的房間不知道為什麼被安排到兩張大床，看起來是家庭房，和原本預定的不同，因為在入住時是採取自助，螢幕顯示房間還沒打掃完，和現場人員反應後，到了房間才發現是四人房，我們猜是因為房間還沒清潔完這個原因才給我們四人房，而不是原本的雙人房，這原本是好事，但是房間的灰塵多，電視的顏色不知道是老舊還是壞掉，人都黑黑的，床旁邊的沙發陷下去，沒人敢坐，我覺得原本自己預定的雙人房可能還比較好，上次住的就是雙人房，整體都很棒，反倒覺得不要升級大房可能比較好，不然這種品質真的會讓人不敢再去。
637397cd39de7355c1044de9,服務_正,捷運西門站，房間乾淨清潔，方便在西門町購物吃飯，服務人員亦很親切
637397cd39de7355c1044de9,服務_中,酒店有代收網購，而且買到要冷藏的手信，也有冰櫃幫你收藏，因為夜機回家，冷凍食物要冷藏起來，原來酒店也有代客冷凍服務，很貼心呢，房間各設備都很新很乾淨，要保持質素哦。
637397cd39de7355c1044de9,服務_負,住宿期中一晚飯店因電力檢查所有電梯停開，飯店指示不足，後備照明亦不夠，詢問下才有職員開後樓梯往樓上房間，而且本人要親自要求才有職員陪同，當到達房間樓層時才發覺該樓層的後樓梯進生門都會關上，要聯絡另一名職員開啟，此事完全反映該飯店職員應變能力不足，要多加培訓
637397cd39de7355c1044de9,設備_正,位置很好，在捷運西門站出口旁，自助，機器很新穎，裝潢很現代化，性價比很高的旅館
637397cd39de7355c1044de9,設備_中,飯店位置極佳，服務人員的態度也非常好，房間大小適中偏小但設施很，唯綜合型大樓樓層與其他營業場所共用較缺乏隱私不太好。
637397cd39de7355c1044de9,設備_負,位置很好，房內設備齊全，沙發和檯燈氣氛很棒，但隔音較差，易聽到門外與隔壁房間聲音，淋浴間並未密閉，洗完澡後洗手臺處，地板濕掉不太舒服
637397cd39de7355c1044de9,價格_正,位置，清潔都非常好，性價比非常好，唯獨未完成餐廳提供早餐及其他餐飲，希望下次入住時可以完成
637397cd39de7355c1044de9,價格_中,價格，地點都非常好，房間雖然不大但五臟俱全，早餐是自助式的，不算非常豪華但很豐盛一定能選到喜歡的食物。
637397cd39de7355c1044de9,價格_負,變成，的四人房，上面找同一天同一家飯店，人房也才，也有，份早餐，我如果取消訂單就不能退費，所以我打電話問飯店，他們要我去找，客服，我打到，客服去了，她願意幫我取消原本的，升級補差價到四人房，但是要問飯店意見，最後飯店還是跟，客服說跟我得到一樣的回覆，就是要我們補
637397cd39de7355c1044dea,交通_正,鄰近捷運中山站，號出口，從北車來可走地下街，出口，位置很方便，且靠近商圈，容易覓食及交通
637397cd39de7355c1044dea,交通_中,房間也是蠻乾淨的，早上睡過頭隔壁也有早餐店飲料店對面還有，北車也在附近，值真的很高。
637397cd39de7355c1044dea,交通_負,這次住六人一室，會受到其他房客的聲音干擾，睡不好，其餘設施地點都很佳
637397cd39de7355c1044dea,早餐_正,值超高的青年旅館，小管家個個都好親切，房間，盥洗室，交誼廳環境乾淨，舒適，文藝展覽區，入住旅人整個都文青起來，簡易早餐一早溫暖旅人的胃
637397cd39de7355c1044dea,早餐_中,缺點是熱水真的很爛，斷斷續續地，水壓和溫度很不穩，這幾天台北剛好變天感受更加明顯，希望能盡快處理。
637397cd39de7355c1044dea,早餐_負,缺點是房間較多蚊子，入住一晚打了，隻，不過有貼心的在房間附上電蚊香供使用，睡覺時並沒有被蚊子吵或被咬
637397cd39de7355c1044dea,房間_正,交通方便，離北車，中山捷運站都超近，斜對面就是當代美術館，附近美食多多，環境整潔舒適，住客也都很自律，以上班族，年輕人較多，再加上設計打理的很美麗，採光良好，大推
637397cd39de7355c1044dea,房間_中,這次住的是六人房上下舖房型，旅館位置交通方便也很熱鬧，令人印象深刻的是共用衛浴非常乾淨，一點發霉和水垢都沒有，對於背包客房型共用衛浴而言，能打掃得這麼乾淨表示服務人員真的有很認真維持整潔。
637397cd39de7355c1044dea,房間_負,然後衛生狀況比上次感覺差一點，拖鞋的櫃子打開有臭味，裡面有其他房間丟的垃圾，用過的卸妝棉，我想是因為房間沒有垃圾箱，所以有人把垃圾亂丟，清潔人員也沒有檢查清楚，這點有點扣分
637397cd39de7355c1044dea,服務_正,地點很棒北車走出來不到幾分鐘就到了，員工也很親切細心，便宜的價格還附早餐，整個很棒，而且走路到赤峰街那也不遠
637397cd39de7355c1044dea,服務_中,員工服務親切，房間很乾淨，整體都很棒，可惜早餐，點才開始，有點晚
637397cd39de7355c1044dea,服務_負,雖然二樓辦公區因為書店進駐，對於住宿旅客的開放時間有所調整，但是各有各的風味與優點，推薦
