id,aspect,summarize
637397cd39de7355c1044de6,早餐_負,值爆高，用便宜的價格住到高級的飯店，常住飯店的人就知道為甚麼我會這麼說，服務很好，員工態度讓你感覺賓至如歸，位置方便，飯店就在萬華火車站上面，還有專用停車場，景觀超讚，大力推薦給喜歡住高樓層的人，客房都是，樓起跳，白天晚上都很美，設施多樣，每個房間都配有一顆中高階藍芽音響，讓住宿品質更加提升，樓還有酒吧跟餐廳，唯一的一個小小小缺點是房間格局稍微小了點，但基本配備還是有一張小沙發跟桌子，總評，特優，個人私心太喜歡這家。價格不貴的星級飯店，位置也很好，但服務人員很難找，優點，星級飯店來說，價位並不高，房間設施及裝潢都比同價位的旅店還要好，入住兩次房間都有大玻璃可以直接遠看龍山寺方向，缺點，服務人員難找，出發前想要以電話詢問小朋友的加價付費，晚上，點左右電話進總機後就無人接聽，至少等，分鐘，至少打了三天，每天至少打三次以上，都懷疑這間飯店還在不在，淋浴的空間明顯比較小，且淋浴間的門縫隙明顯很大感覺淋浴方向不對會往外噴，且不能鎖。免費停車，在飯店對面的機械停車塔，有人協助，有行李沒關係，有電梯，再走，分鐘過天橋到飯店，樓，再搭電梯下，樓大廳，辦理入住，有櫃台或機器自行入住都可以，飯店乾淨小而美，沐浴用品是我喜歡的歐萊德有德國紅點大獎環保產品，有冰箱，吹風機，瓶水，浴室和廁所是分開的，飯店，樓大門出口右轉，有，很方便，直走可約，分鐘可達捷運站和龍山寺和夜市，很多小吃。
637397cd39de7355c1044de6,房間_正,連續入住，晚，住宿感受都很好，飯店與萬華車站共構，交通很方便，離龍山寺捷運站也只有步行約，分鐘的時間，周邊美食很多，入住部分，程序都很迅速，大廳寬敞乾淨，坐在沙發也很舒適，飯店人員態度都很友善，出入門都有人員協助開門，離開房間遇見清潔人員，他們也會親切的打招呼，房間清潔也都一絲不苟，很棒。房間乾淨，嬰兒床也很乾淨，下樓就有餐廳可以選擇，還有折扣，浴室整潔，員工友善，服務到位。房間舒適乾淨，這次也非常很幸運住到大稻埕煙火的最佳視野，全家長輩小孩都很開心，家庭套房的配置很棒，如果真要挑剔，只有冰箱稍微小的點，其餘都非常滿意，推薦大家。
637397cd39de7355c1044de6,房間_中,飯店很新房間很棒，但需要保留較長時間辦理入住手續，服務人員很努力消化人潮請多點耐心，房間的配置很新穎很舒服，浴室廁所是分開的很棒。飯店便利性高，不論交通，飲食都方便，房間乾淨明亮舒適，工作人員服務態度佳，很棒的一間飯店，非常值得推薦。非常專業親切的服務人員，客房整體非常乾淨整潔，且空調跟床都很舒適，地理位置非常方便，有停車塔可以停好車，再走路到龍山寺附近吃的，非常多美食，飯店蠻多日本客人的，不曉得是否有疫情，天入境限制的問題。
637397cd39de7355c1044de6,房間_負,只有面淡水河房間景觀好這個優點的飯店，只有面淡水河房間景觀好這個優點的飯店，這次去入住，一共住了兩天，分別是，與，兩天去都遇到了幾個問題，第一是電梯不夠，間房的等級，只有，台電梯，還非高速電梯，這電梯還要混載一般用餐與會議的旅客，去停車塔除了繞一圈，也是只能搭電梯從，樓走空橋，尤其泳池與健身房在，樓，而電梯是奔違停高樓層與低樓層的，因此一半的電梯不停八樓，所以所有去健身房或與池的高樓層旅客，都得先搭電梯到五樓以下，再換低樓層電梯到八樓，這也導致低樓層電梯有超過兩倍房客的使用量，加上拉行李的，有的穿著濕濕的泳衣圍毛巾的，甚至還有拿泳圈的，這也導致電梯的效率更加惡化，第二是人力不夠，這次入住沒用旅遊補助而是透過訂房網站，可是，的入住要花一個多小時，的入住也要排隊花超過，分鐘快，分鐘，這效率很差，前台也少，這兩次入住也花了大量時間在早餐的取餐上面，因為餐廳的人力嚴重不足，導致玻璃杯是空的，餐檯一堆是空的，連麵包都是空的，牛奶，豆漿，汽水也是空的，連稀飯都是空的，只有咖啡機的咖啡渣是滿的，然後當然也沒有人力去清理，只能說我的天呀，但是這是牌價一人，元的早餐喔，第三是退房時，機車停車卡不能比照汽車直接消磁，還得去停車塔人工消磁，去停車塔還得出示訂房的訂單才可以，第四是房間的清潔不好，入住的，房，施工的電線在浴室屋頂與洗手台下是外露的，此外牆壁上爬滿了白色的蚜蟲，最後用衛生紙幫它們殺死的幾時上百隻的蚜蟲，這也與房間浴室設計缺乏通風排氣設備有關，所以浴室一弄濕就是師道第二天早上，這與習慣的日系飯店都有強制換氣廁所不同，第五是房間的隔音不好，隔壁與門外常會聽到有人喧嘩，甚至連一般門外對對話偷聽得到，例如道早安，詢問是否是退房，是否還會回來，是否可以進行打掃，第六是健身房泳池沒人顧，員工自己在健身房裡聊天吹冷氣運動，而非在門外看房卡量體溫那些，第七是水量不是很足，所以浴缸要放水得要十多分鐘，夠你沐浴完身體，可先去上個大號再回來泡澡，第八是房間只有兩瓶便宜的波爾水與，咖啡包，其他甚麼，軟性飲料等宣傳的都沒有，所以請花時間搭電梯去旁邊的，或是萬華車站裡的全家購買，第九是開門關門，房內電源就會切掉，這對於房內舒適度是有很大的差異，上面九點就是主要的缺點，優點部分，其一是有高樓層優勢，對淡水河那面還算不錯的視野，不過這優點凸顯在大稻埕花火節這一天上，其二是床的舒適度不錯，不過羽絨枕就比較差，沒多久就坍了，棉被較不透氣，因此空調開，度會流汗，其三是其中一邊的床頭提供有，充電孔，可以方便你幫手機充電，不過有點接觸不良，此外也不具備大電流高速充電的機能，其四是有平面停車場供機車停車，雖然主要目的是供月票員工停車的，但是是少數有機車停車場的飯店。金玉其外，只有面淡水河房間景觀好這個優點的飯店，這次去入住，一共住了兩天，分別是，與，兩天去都遇到了幾個問題，第一是電梯不夠，間房的等級，只有，台電梯，還非高速電梯，這電梯還要混載一般用餐與會議的旅客，去停車塔除了繞一圈，也是只能搭電梯從，樓走空橋，尤其泳池與健身房在，樓，而電梯是分為停高樓層與低樓層的，因此一半的電梯不停八樓，所以所有去健身房或與池的高樓層旅客，都得先搭電梯到五樓以下，再換低樓層電梯到八樓，這也導致低樓層電梯有超過兩倍房客的使用量，加上拉行李的，有的穿著濕濕的泳衣圍毛巾的，甚至還有拿泳圈的，這也導致電梯的效率更加惡化，第二是人力不夠，這次入住沒用旅遊補助而是透過訂房網站，可是，的入住要花一個多小時，的入住也要排隊花超過，分鐘快，分鐘，這效率很差，前台也少，這兩次入住也花了大量時間在早餐的取餐上面，因為餐廳的人力嚴重不足，導致玻璃杯是空的，餐檯一堆是空的，連麵包都是空的，牛奶，豆漿，汽水也是空的，連稀飯都是空的，只有咖啡機的咖啡渣是滿的，然後當然也沒有人力去清理，只能說我的天呀，但是這是牌價一人，元的早餐喔，第三是退房時，機車停車卡不能比照汽車直接消磁，還得去停車塔人工消磁，去停車塔還得出示訂房的訂單才可以，第四是房間的清潔不好，入住的，房，施工的電線在浴室屋頂與洗手台下是外露的，此外牆壁上爬滿了白色的蚜蟲，最後用衛生紙幫它們殺死的幾時上百隻的蚜蟲，這也與房間浴室設計缺乏通風排氣設備有關，所以浴室一弄濕就是師道第二天早上，這與習慣的日系飯店都有強制換氣廁所不同，第五是房間的隔音不好，隔壁與門外常會聽到有人喧嘩，甚至連一般門外對對話偷聽得到，例如道早安，詢問是否是退房，是否還會回來，是否可以進行打掃，第六是健身房泳池沒人顧，員工自己在健身房裡聊天吹冷氣運動，而非在門外看房卡量體溫那些，第七是水量不是很足，所以浴缸要放水得要十多分鐘，夠你沐浴完身體，可先去上個大號再回來泡澡，第八是房間只有兩瓶便宜的波爾水與，咖啡包，其他甚麼，軟性飲料等宣傳的都沒有，所以請花時間搭電梯去旁邊的，或是萬華車站裡的全家購買，第九是開門關門，房內電源就會切掉，這對於房內舒適度是有很大的差異，上面九點就是主要的缺點，優點部分，其一是有高樓層優勢，對淡水河那面還算不錯的視野，不過這優點凸顯在大稻埕花火節這一天上，其二是床的舒適度不錯，不過羽絨枕就比較差，沒多久就坍了，棉被較不透氣，因此空調開，度會流汗，其三是其中一邊的床頭提供有，充電孔，可以方便你幫手機充電，不過有點接觸不良，此外也不具備大電流高速充電的機能，其四是有平面停車場供機車停車，雖然主要目的是供月票員工停車的，但是是少數有機車停車場的飯店。當日入住，房，高樓層景觀沒話說，此外房價折扣後不到，的價格，雖然不含早餐，房間不算大，但隔音極佳走廊聲音傳不進房間超加分，房內設施該有的也都有，免治馬桶，浴缸，放大化妝鏡，連身鏡，浴室還有掛衣繩可以曬衣服，床和枕頭也很好睡，真的不錯，比較可惜的是停車場並不在飯店地下室，是對側的機械式立體停車場，且停車費須至，樓櫃台消磁，這讓我覺得困擾的是電梯可以直接搭到，樓空橋去開車，但因為消磁要去，樓櫃台，導致我完全不想再回去，樓走空橋，這棟現看能不能在，樓設計一個可以消磁的機制，或者在轉交停車幣時就先做設定可以免去此麻煩，不然真的很可惜。
637397cd39de7355c1044de6,服務_正,房間乾淨明亮，服務良好，帶寶寶辦理入住服務人員親切協助，非常感謝。優，雖在火車站上面，捷運，很近，早餐豐富，缺，房間清潔不理想，梳化邊還有食物碎未清潔好，清潔不到位，服務人員態度一般，不值這個價位。本來看評論滿擔心的，因為連續訂了兩晚，實際入住後有很好的體驗，大廳很明亮，服務人員也很用心，乾淨的游泳池，謝謝櫃台陳小姐與訂房組的專員協助，下次來台北會再次考慮入住。
637397cd39de7355c1044de6,服務_中,價格便宜，房間設備，整潔，人員服務都很好，比某些價格更高的飯店好多了。入住手續很快就處理好，希望健身房和游泳池設施盡快開放，飯店員工處理事情很好，酒店位置很近捷運站，而且晚上睡覺也感覺不到很吵，飯店員工知道我朋友生日也特意送上兩份小蛋糕，非常貼心。服務人員服務態度極差。
637397cd39de7355c1044de6,服務_負,歲及，個月，分別租了一間，人房一間，人房冇包早餐，第一天我們去了，自己，早餐那邊員工態度非常好尢其一位帶眼鏡的女員工超幫忙好體貼客人，當日我冇留意她的姓名因我本以為每位員工都是這樣，但第二天我們去試試自助早餐就發現貴飯店的員工態度極參差不一，我們的房間是沒有包早餐需要先付款後安排進入，先說在大門外安排的女員工態度不友善甚至可以說是黑住臉工作，本人明白早餐時段較為人多但以貴飯店的名聲那，人左右在等待安排入坐絕對不成問題。歲及，個月，分別租了一間，人房一間，人房冇包早餐，第一天我們去了，自己，早餐那邊員工態度非常好尢其一位帶眼鏡的女員工超幫忙好體貼客人，當日我冇留意她的姓名因我本以為每位員工都是這樣，但第二天我們去試試自助早餐就發現貴飯店的員工態度極參差不一，我們的房間是沒有包早餐需要先付款後安排進入，先說在大門外安排的女員工態度不友善甚至可以說是黑住臉工作，本人明白早餐時段較為人多但以貴飯店的名聲那，人左右在等待安排入坐絕對不成問題。第二當我們去取食物時發現處理食物的員工總喜歡做完自己內部工作才招呼客人，例如麵檔及水果檔的員工他們都是這樣，客人們在前面，食物他們好像完全聽不到待一至兩分鐘後完成自己工作才幫助客人取食物，這樣的態度真的需要改善否則真的影響飯店的名聲，其餘在外招待客人員工則非常有善及開心工作，希望貴分店認真地處理這個問題。
637397cd39de7355c1044de6,設備_正,綜上，商務或家庭出遊簡易住一晚，以相同價格來看相當划算，但要享受星級飯店設備及服務的旅客，可真別抱太大期待。房間設計佳，活動空間很大又乾淨，鄰近捷運站，交通便利，飲食購物都很方便，超讚。舒適整潔，設施齊全，服務人員親切。
637397cd39de7355c1044de6,設備_中,價格便宜，房間設備，整潔，人員服務都很好，比某些價格更高的飯店好多了。地點真的是方便，台鐵就在飯店樓下，龍山寺捷運站走路，分鐘，大堂富麗堂皇，服務人員熱忱。新飯店位置，設施，服務都還可以。
637397cd39de7355c1044de6,設備_負,飯店公共設施相對較少，就是基本的泳池，健身房，兒童遊戲室，停車場在對街停車塔，停車塔速度算快，有空橋可直通飯店，飯店客房樓層多，電梯數量一邊各三台應該還算足夠，房間比想像中小一些，但也是中規中矩該有的都有，還有一個小沙發可看電視，在床上就沒辦法看了，擺設位置關係，早餐是自助式，菜色滿多樣的。這次入住是大約晚上，點多，沒有排隊等到，飯店設施新穎，房內的備品有歐萊德的，吹風機是，的，有五星飯店的水準，唯一缺點就是飯店是採用停車塔的關係，所以停車跟取車都需等上一點時間，建議避開尖峰時間，可以大大減少排隊車潮。個人住過很多飯店後，認為這間的性價比真的很高，位置佳，交通方便，門衛跟大廳的人員都訓練優良反應快速，飯店設備都是非常貼近現代需求的設備，不必多，但都是恰到好處，房間。
637397cd39de7355c1044de6,價格_正,平日住宿價格優惠，性價比高，房間舒適，離捷運站近，交通方便，要去龍山寺區域走走很方便，也好停車。優，雖在火車站上面，捷運，很近，早餐豐富，缺，房間清潔不理想，梳化邊還有食物碎未清潔好，清潔不到位，服務人員態度一般，不值這個價位。價格平價，卻得到高貴的享受，最令我女友喜歡的地方是，吹風機，長髮難吹乾的困擾，一下都解決，哈哈哈，市景很棒也很美，最喜歡景觀房了。
637397cd39de7355c1044de6,價格_中,這價格可以住到凱撒系列酒店十分划算，房間不大但空間安排得宜也不擁擠，設備裝潢都很新，飯店還有游泳池跟健身房可以使用，不含早餐的價格很便宜。設備新，空間大，景觀佳，位置也方便，服務一點也不會縮水，優惠的價格下，品質比小規模的旅店還要有保障，非常推薦。價格便宜，房間設備，整潔，人員服務都很好，比某些價格更高的飯店好多了。
637397cd39de7355c1044de6,價格_負,值爆高，用便宜的價格住到高級的飯店，常住飯店的人就知道為甚麼我會這麼說，服務很好，員工態度讓你感覺賓至如歸，位置方便，飯店就在萬華火車站上面，還有專用停車場，景觀超讚，大力推薦給喜歡住高樓層的人，客房都是，樓起跳，白天晚上都很美，設施多樣，每個房間都配有一顆中高階藍芽音響，讓住宿品質更加提升，樓還有酒吧跟餐廳，唯一的一個小小小缺點是房間格局稍微小了點，但基本配備還是有一張小沙發跟桌子，總評，特優，個人私心太喜歡這家。價格不貴的星級飯店，位置也很好，但服務人員很難找，優點，星級飯店來說，價位並不高，房間設施及裝潢都比同價位的旅店還要好，入住兩次房間都有大玻璃可以直接遠看龍山寺方向，缺點，服務人員難找，出發前想要以電話詢問小朋友的加價付費，晚上，點左右電話進總機後就無人接聽，至少等，分鐘，至少打了三天，每天至少打三次以上，都懷疑這間飯店還在不在，淋浴的空間明顯比較小，且淋浴間的門縫隙明顯很大感覺淋浴方向不對會往外噴，且不能鎖。飯店公共設施相對較少，就是基本的泳池，健身房，兒童遊戲室，停車場在對街停車塔，停車塔速度算快，有空橋可直通飯店，飯店客房樓層多，電梯數量一邊各三台應該還算足夠，房間比想像中小一些，但也是中規中矩該有的都有，還有一個小沙發可看電視，在床上就沒辦法看了，擺設位置關係，早餐是自助式，菜色滿多樣的。
637397cd39de7355c1044de7,交通_正,內部房間重新整修，所以房內設施都蠻新的，門口就捷運站，所以交通非常方便，距離小巨蛋也是步行就可以到的，週邊有餐廳，便利商店，美妝店，便利性高。交通非常便利，隔壁就是捷運出入口，接近百貨公司及夜市，相當便利。交通便利，沒附早餐，環境整潔。
637397cd39de7355c1044de7,交通_中,捷運出口近，飯店樓下有好吃的麵包店，看小巨蛋演唱會不用人擠人坐捷運回家床很好睡，飯店位置極佳，門口就是公車站和捷運出口，服務人員親切。捷運就在飯店前便利，周邊美食多，離機場很近。
637397cd39de7355c1044de7,交通_負,南京復興站出站即到，去小巨蛋步行也是，分鐘可到的範圍內，不用看完演唱會還要跟人擠捷運，附近生活機能良好有缺少什麼生活用品要買也不是問題，餐廳吃的也多距離遼寧夜市也是走一下就到了，這次還有使用傳真功能，張，塊比小七便宜直接在櫃台就能完成，早餐豐盛會有專門的人負責帶位，停車的話要從慶城街進來導航飯店地址會找不到入口錯開用餐時間的話會比較容易有車位，退房時將停車單給櫃台蓋章即可免費停車。優點，離捷運站近，附近飲食或生活採買都很方便，單人房空間適中，房內乾淨整潔，免費停車場可使用，缺點，隔音稍顯不足，櫃台服務人員太少，停車場空位有限制。一出捷運就到了，六號出口是爬樓梯上去，七號出口有電梯，對於提行李的旅客比較方便，自助餐樣式不多，但是可以吃飽飽，距離林東芳牛肉麵走路很快就到了，這點超棒，門口的服務人員客氣又熱忱，雖然飯店設施不多，但睡起來好舒服。
637397cd39de7355c1044de7,早餐_正,交通方便，一下樓便是捷運站跟公車站，距離小巨蛋走路只要，分鐘，附近很多餐廳，房間乾淨，床好睡，服務很好，早餐好吃，有停車場，樓下麵包店的草莓大福好好吃，總的來說真的無可挑剔。老牌，星飯店，房間重新裝潢過，乾淨舒適床很好睡，樓有口碑好的飲茶餐廳，自助早餐的中式熱炒很好吃。地點佳，搭捷運超方便，房間坪數還算寬敞，床是一張大床睡的很舒適，對愛泡澡除疲勞的我，有浴缸可泡澡就是很加分的，早餐更是棒，中式吃到飽，愛美式的早餐可選擇一樓用餐，下次有機會還會再住。
